Cycle #0	Energy		Temperature	Acceptance Ratio
		-3714.37	Initial structure!
		-3714.60	191.34		0.778
		-3714.65	190.38		0.776
		-3714.70	189.43		0.777
		-3714.71	188.48		0.777
		-3714.72	187.54		0.777
		-3714.65	186.60		0.776
		-3714.66	185.67		0.775
		-3714.68	184.74		0.774
		-3714.71	183.81		0.773
		-3714.70	182.90		0.772
		-3714.72	181.98		0.772
		-3714.66	181.07		0.771
		-3714.69	180.17		0.770
		-3714.69	179.27		0.768
		-3714.68	178.37		0.767
		-3714.67	177.48		0.766
		-3714.68	176.59		0.765
		-3714.68	175.71		0.764
		-3714.69	174.83		0.764
		-3714.66	173.95		0.763
		-3714.67	173.08		0.763
		-3714.66	172.22		0.764
		-3714.59	171.36		0.763
		-3714.61	170.50		0.761
		-3714.60	169.65		0.760
		-3714.64	168.80		0.761
		-3714.61	167.96		0.760
		-3714.66	167.12		0.760
		-3714.68	166.28		0.760
		-3714.64	165.45		0.759
		-3714.67	164.62		0.760
		-3714.70	163.80		0.760
		-3714.68	162.98		0.759
		-3714.69	162.17		0.758
		-3714.67	161.35		0.757
		-3714.67	160.55		0.755
		-3714.72	159.74		0.756
		-3714.68	158.95		0.755
		-3714.74	158.15		0.755
		-3714.72	157.36		0.755
		-3714.68	156.57		0.754
		-3714.72	155.79		0.755
		-3714.69	155.01		0.754
		-3714.72	154.24		0.753
		-3714.70	153.47		0.751
		-3714.72	152.70		0.752
		-3714.72	151.93		0.752
		-3714.71	151.18		0.753
		-3714.76	150.42		0.753
		-3714.74	149.67		0.753
		-3714.74	148.92		0.754
		-3714.73	148.17		0.752
		-3714.67	147.43		0.751
		-3714.67	146.70		0.750
		-3714.71	145.96		0.749
		-3714.71	145.23		0.748
		-3714.69	144.51		0.747
		-3714.73	143.78		0.746
		-3714.72	143.07		0.745
		-3714.71	142.35		0.744
		-3714.75	141.64		0.744
		-3714.66	140.93		0.743
		-3714.77	140.23		0.744
		-3714.70	139.52		0.743
		-3714.73	138.83		0.742
		-3714.72	138.13		0.741
		-3714.73	137.44		0.740
		-3714.77	136.75		0.740
